id,url,isValid
255017,https://careers-dfm.icims.com/jobs/search?ss=1,FALSE
164131,https://careers-pharmscript.icims.com/jobs/search?ss=1,FALSE
201603,https://careers-phrma.icims.com/jobs/search?ss=1,FALSE
139053,https://careers-mfaoil.icims.com/jobs/search?pr=0,TRUE
72238,https://careers-zapproved.icims.com/jobs/search?ss=1,TRUE
169381,https://cacareers-gdms.icims.com/jobs/search?ss=1,TRUE
176183,https://uscareers2-waypoint.icims.com/jobs/search?ss=1,TRUE
80874,https://careershub-dotfoods.icims.com/jobs/search?ss=1,FALSE
151133,https://usstrozfriedberg-careers-aon.icims.com/jobs/search?ss=1,TRUE
164835,https://internalcareers-innovasolutions.icims.com/jobs/search?ss=1,TRUE
260469,https://jobs-lexingtonlaw.icims.com/jobs/search?ss=1,TRUE
265471,https://careers-adr.icims.com/jobs/search?hashed=-435738650,TRUE
257166,https://careers-bayardad.icims.com/jobs/search?ss=1,FALSE
192341,https://careers-dragos.icims.com/jobs/search?ss=1,FALSE
157183,https://sjs-fpchamptonroads.icims.com/?in_iframe=1,FALSE
181175,https://careers-chesapeakehospitality.icims.com/jobs/search?hashed=-626007026&mobile=false&width=1170&height=500&bga=true&needsRedirect=false&jan1offset=-300&jun1offset=-300,FALSE
251179,https://ercareers-energyresourcingcareers.icims.com/jobs/search?pr=0&searchRadius=20&schemaId=&o=,TRUE
185951,https://careers-athomehealth.icims.com/jobs/search?pr=0&schemaId=&o=,FALSE
170136,https://careers-southbendclinic.icims.com/jobs/search?ss=1,FALSE
106969,https://woodplc-globalhub.icims.com/jobs/search?pr=0&mobile=false&width=1240&height=500&bga=true&needsRedirect=false&jan1offset=-300&jun1offset=-300,TRUE
152851,https://careers-housingvisions.icims.com/jobs/search?hashed=-435684989&mobile=false&width=870&height=500&bga=true&needsRedirect=false&jan1offset=-240&jun1offset=-240,TRUE
260745,https://careers-goodwillcentraltexas.icims.com/jobs/search?ss=1,TRUE
264999,https://bigotirescareers-mfaoil.icims.com/jobs/search?ss=1,TRUE
203189,https://careers-amllc.icims.com/jobs/search?ss=1&hashed=-435739639,TRUE
144290,https://careers-safehaventc.icims.com/jobs/search?ss=1,FALSE
140892,https://uscareers-certara.icims.com/jobs/search?ss=1&searchRelation=keyword_all,FALSE
265318,https://wzkcareers-mastec.icims.com/jobs/search?ss=1,FALSE
226456,https://careers-sghcorp.icims.com/jobs/search?ss=1,FALSE
71708,https://careers-texascapitalbank.icims.com/jobs/search?pr=0&schemaId=&o=,TRUE
80127,https://canada-careers-danby.icims.com/jobs/search?ss=1,TRUE
10432,https://careersen-cfib.icims.com/jobs/search?ss=1,TRUE
175981,https://careers-natureswayfoods.icims.com/jobs/search?ss=1,FALSE
265704,https://rx-segrocers.icims.com/jobs/search?ss=1,TRUE
46786,https://careers-goodwill.icims.com/jobs/search?ss=1,TRUE
127310,https://careers-advancedclinical.icims.com/jobs/search?ss=1,FALSE
153627,https://careers-o2ebrands.icims.com/jobs/search,FALSE
258727,https://careers-acghospice.icims.com/jobs/search?ss=1,TRUE
82690,https://careers-cordantsolutions.icims.com/jobs/search?ss=1&searchRelation=keyword_all&mobile=false&width=1715&height=500&bga=true&needsRedirect=false&jan1offset=-300&jun1offset=-240,TRUE
73383,https://careers-healthresearch.icims.com/jobs/search?pr=0,TRUE
186075,https://careers-thompsonhospitality.icims.com/jobs/search?ss=1&searchRelation=keyword_all,FALSE
148761,https://careers-andis.icims.com/jobs/search?ss=1,TRUE
159253,https://jobs-westernasset.icims.com/jobs/search?pr=0&schemaId=&o=,TRUE
172977,https://careers-buchanan-edwards.icims.com/jobs/search?ss=1,FALSE
152249,https://nonphysician-southbendclinic.icims.com/jobs/search?ss=1&searchKeyword=&searchPositionType=&searchZip=&searchRadius=20,FALSE
209830,https://careers-hpmedcenter.icims.com/jobs/search?ss=1,TRUE
179125,https://careers-micglobalservices.icims.com/jobs/search?hashed=-435686664,FALSE
79521,https://careers-braums.icims.com/jobs/search?ss=1,TRUE
223817,https://careers-milestonetech.icims.com/jobs/search?ss=1&hashed=-435713754,FALSE
82377,https://careers-covenantcare.icims.com/jobs/search?ss=1,FALSE
220719,https://careers-elevate.icims.com/jobs/search?ss=1,FALSE
184591,https://careers-alliancehealthcareservices.icims.com/jobs/search?ss=1,FALSE
85752,https://careers-clemensfoodgroup.icims.com/jobs/search?ss=1&hashed=-435648374&mobile=false&width=1200&height=500&bga=true&needsRedirect=false&jan1offset=-240&jun1offset=-240,FALSE
147347,https://careers-aveshka.icims.com/jobs/search?ss=1,FALSE
223464,https://careers-hroptions2.icims.com/jobs/search?ss=1,TRUE
147585,https://careers-trinitas-ventures.icims.com/jobs/search?ss=1,FALSE
135823,https://careers-avamere.icims.com/jobs/search?pr=0&schemaId=&o=,TRUE
54177,https://hub-greatexpressions.icims.com/jobs/search?ss=1,TRUE
13997,https://careers-firstrepublic.icims.com/jobs/search?ss=1,TRUE
172883,https://careers-buffalolodging.icims.com/jobs/search?ss=1,FALSE
159647,https://careers-vpgsensors.icims.com/jobs/search?ss=1,TRUE
175219,https://careershub-goldenlivingcenters.icims.com/jobs/search?ss=1,FALSE
135709,https://careers-pcs.icims.com/jobs/search?ss=1,FALSE
187465,https://careers-doublestarinc.icims.com/jobs/search?ss=1&hashed=-435654082&mobile=false&width=1170&height=500&bga=true&needsRedirect=false&jan1offset=-240&jun1offset=-240,TRUE
264784,https://careers-juiceplus.icims.com/jobs/search?ss=1,FALSE
260809,https://careers-damiradental.icims.com/jobs/search?ss=1&searchRelation=keyword_all,TRUE
171109,https://careers-autismlearningpartners.icims.com/jobs/search?ss=1&in_iframe=1,TRUE
90092,https://careers-conceptrehab.icims.com/jobs/search?ss=1,FALSE
108905,https://careers-scca.icims.com/jobs/search?ss=1,TRUE
57864,https://careers-conedcss.icims.com/jobs/search?ss=1,TRUE
152932,https://careers-fraserhealth.icims.com/jobs/search?ss=1,FALSE
159489,https://careers-pdce.icims.com/jobs/search,TRUE
203966,https://planningshopintl-careers.icims.com/jobs/search?ss=1,TRUE
75278,https://careers-talentrust.icims.com/jobs/search?ss=1&searchKeyword=&cn-reloaded=1,FALSE
230212,https://external-hotelequities.icims.com/jobs/search?ss=1,FALSE
69651,https://interactions-uscareers.icims.com/jobs/search?ss=1&mode=job&iis=Neuvoo,TRUE
174775,https://careers-admere.icims.com/jobs/search?ss=1&hashed=-435623333&mobile=false&width=986&height=500&bga=true&needsRedirect=false&jan1offset=-300&jun1offset=-300,TRUE
153602,https://ogilvycareers-ogilvy.icims.com/jobs/search?ss=1&hashed=-435626303&mobile=false&width=943&height=500&bga=true&needsRedirect=false&jan1offset=-240&jun1offset=-240&in_iframe=1,FALSE
150273,https://careers-paynewest.icims.com/jobs/search?pr=0&schemaId=&o=,FALSE
10316,https://careersen-amica.icims.com/jobs/search?pr=0&schemaId=&o=,FALSE
33904,https://carreras-fooddeliverybrands.icims.com/jobs/search?pr=0&schemaId=&o=,FALSE
179163,https://careers-virginorbit.icims.com/jobs/search?ss=1,FALSE
82538,https://careers-stratford.icims.com/jobs/search?mode=job&iis=Job+Board&iisn=Talent.com,FALSE
76619,https://careers-endeavorenergylp.icims.com/jobs/search?mode=job&iis=Job+Board&iisn=Talent.com,FALSE
87048,https://morainepark.sumtotal.host/Careers/search,FALSE
221598,https://bosaconstructioncareers-bfc.icims.com/jobs/search?mode=job&iis=Job+Board&iisn=Talent.com,TRUE
184922,https://careers-arch.icims.com/jobs/search?mode=job&iis=Job+Board&iisn=Talent.com,TRUE
223569,https://corphqexternal-navigators.icims.com/jobs/search?ss=1,TRUE
111493,https://careers-markerstudy.icims.com/jobs/search?ss=1,TRUE
114407,https://careers-servco.icims.com/jobs/search?ss=1,FALSE
223664,https://careers-penguinsolutions.icims.com/jobs/search?ss=1,FALSE
150955,https://careers-kvh.icims.com/jobs/search?ss=1,TRUE
226040,https://careers-dovel.icims.com/jobs/search?ss=1,FALSE
156849,https://careers-tessco.icims.com/jobs/search?ss=1,FALSE
132628,https://careers-nyrainc.icims.com/jobs/search?ss=1,FALSE
171376,https://careers-outmatch.icims.com/jobs/search?ss=1,FALSE
132659,https://careers-covenantcareca.icims.com/jobs/search,FALSE
125579,https://careers-tylin.icims.com/jobs/search?ss=1&mobile=false&width=1570&height=500&bga=true&needsRedirect=false&jan1offset=-240&jun1offset=-240,FALSE
53888,https://careershub-hooters.icims.com/jobs/search?ss=1&mobile=false&width=1864&height=500&bga=true&needsRedirect=false&jan1offset=-300&jun1offset=-300,FALSE
70955,https://css-salemhealth-prd.inforcloudsuite.com/hcm/Jobs/list/JobPosting.JobSearchList?sortOrderName=JobPosting.ByPostDateBeginSet&fk=JobPosting%5BByPostDateBeginSet%5D%281%2C20230509%2C3303%2C2%29&csk.JobBoard=STAFF%2520EXTERNAL&pageop=previous&csk.HROrganization=1&pagesize=100&hasPrevious=true&hasNext=true&isAscending=false&lk=JobPosting%5BByPostDateBeginSet%5D%281%2C20230504%2C4152%2C2%29&relation=JobBoard%281%2CSTAFF+EXTERNAL%29.Postings&recordCount=201,FALSE
250773,https://argentina-bridgestone.icims.com/jobs/search?ss=1,TRUE
137198,https://careers-nrvcs.icims.com/jobs/search,FALSE
224518,https://frca-sunchemical.icims.com/jobs/search?ss=1&searchRelation=keyword_all&mobile=false&width=1200&height=896&bga=true&needsRedirect=false&jan1offset=-300&jun1offset=-300,FALSE
194264,https://careers-seasonsliving.icims.com/jobs/search?ss=1,FALSE
63357,https://careers-mastec.icims.com/jobs/search?hashed=-625942635&mobile=false&width=1250&height=500&bga=true&needsRedirect=false&jan1offset=-300&jun1offset=-300,FALSE
177443,https://careers-enquero.icims.com/jobs/search?ss=1,FALSE
